Updated at,source_report,raw_part_number,lpn,description,item_category,procurementtype,location,storage_location,is_consigned,owned_by,unrestricted_qty,restricted_qty,unit_price,unrestricted_value,restricted_value,revision_number,row_type,uncommitted_qty
08-04-2026,CM: Sienna GA,10-001641 REV-02,10-001641,CAP CER 22UF 25V X7R 1210,Electrical Components,OTS,ATLN,LPAC,FALSE,Sienna Corporation,6077,0,0.14,850.78,0,2,Unrestricted,6077
08-04-2026,Lunar Netsuite,10-001641,10-001641,CAP CER 22UF 25V X7R 1210,Electrical Components,OTS,Sienna Corporation - GA,NS,FALSE,Lunar Energy,8000,0,0.1882,1505.6,0,0,Unrestricted,0
08-04-2026,CM: Sienna GA,C10-001643 REV-1,10-001643,TVS DIODE 30VWM 48.4VC SOD123FL AEC-Q,Electrical Components,OTS,ATLN,WR34,TRUE,Lunar Energy,330,0,0,0,0,1,Unrestricted,330
08-04-2026,Lunar Netsuite,10-001643,10-001643,TVS DIODE 30VWM 48.4VC SOD123FL AEC-Q,Electrical Components,OTS,NexGen Digital Inc,NS,FALSE,Lunar Energy,51516,0,0.0984,5069.1744,0,0,Unrestricted,51516
08-04-2026,Lunar Netsuite,10-001643,10-001643,TVS DIODE 30VWM 48.4VC SOD123FL AEC-Q,Electrical Components,OTS,Sienna Corporation - GA,NS,FALSE,Lunar Energy,330,0,0.0984,32.472,0,0,Unrestricted,0
08-04-2026,CM: Celestica MX,10-0016433MS,10-001643,TVS DIODE 30VWM 48.4VC SOD123FL AEC-Q,Electrical Components,OTS,Monterrey Prod,1000,FALSE,Celestica,-4,0,0.118,-0.472,0,0,Unrestricted,-4
08-04-2026,Lunar Netsuite,10-001643,10-001643,TVS DIODE 30VWM 48.4VC SOD123FL AEC-Q,Electrical Components,OTS,JIT - Reno,NS,FALSE,Lunar Energy,158660,0,0.0928,14723.648,0,0,Unrestricted,158660
08-04-2026,Lunar Netsuite,10-001644,10-001644,FUSE BOARD MNT 2A 63VAC/VDC 1206,Electrical Components,OTS,NexGen Digital Inc,NS,FALSE,Lunar Energy,79800,0,0.25,19950,0,0,Unrestricted,79800
08-04-2026,CM: Celestica MX,10-0016443MS,10-001644,FUSE BOARD MNT 2A 63VAC/VDC 1206,Electrical Components,OTS,Monterrey Prod,1000,FALSE,Celestica,-2,0,0.2875,-0.575,0,0,Unrestricted,-2
08-04-2026,Lunar Netsuite,10-001644,10-001644,FUSE BOARD MNT 2A 63VAC/VDC 1206,Electrical Components,OTS,JIT - Reno,NS,FALSE,Lunar Energy,35000,0,0.25,8750,0,0,Unrestricted,35000
